LC,year_since_disturb,agb,twi,temp,prec,srad,vapr,PH,N,SOC,Sand,Site
6.0,0.4167653,0.0022135864,0.5302994,0.32471603,0.03541366,0.033019397,0.020667106,0.33846152,0.3992933,0.81308997,0.4489796,104
6.0,0.40949437,0.0036875259,0.31668454,0.32527822,0.034888282,0.03082449,0.021176403,0.33846152,0.3886926,0.76442206,0.4387755,105
6.0,0.40561283,0.0017982365,0.33791837,0.1981671,0.043852095,0.101352125,0.014898297,0.44615385,0.18727916,0.14936018,0.4489796,106
6.0,0.37444952,0.001688778,0.3261789,0.18394308,0.05640221,0.12723282,0.012641629,0.43076926,0.18374558,0.15544367,0.41836736,107
11.0,0.0,0.00091589696,0.16756995,0.1744474,0.06105261,0.12572496,0.0099049425,0.4153846,0.18374558,0.1646738,0.4387755,108
,,0.006993558,,0.32435223,0.09596656,0.20498009,0.0380771,0.43076926,0.43109542,0.45898888,0.5102041,109
6.0,0.43385938,0.00217533,0.21917142,0.2603913,0.03539317,0.12694302,0.017305648,0.39999998,0.1943463,0.17285505,0.35714287,110
6.0,0.4302909,0.001507532,0.36467376,0.32253635,0.039924335,0.056544054,0.01692381,0.30769232,0.41696116,0.7654709,0.4489796,111
6.0,0.06020067,0.0014120283,0.29564124,0.23366901,0.03693729,0.14873202,0.011977607,0.49230766,0.22261485,0.16236627,0.45918366,112
6.0,0.43441457,0.0011591747,0.21954724,0.24301755,0.03497412,0.115332425,0.017482547,0.5846154,0.20494701,0.1655129,0.35714287,113
6.0,0.42948604,0.004656043,0.34378758,0.32370228,0.035900135,0.03728631,0.020528302,0.2923077,0.43109542,0.799035,0.47959185,114
6.0,0.4255139,0.0038974748,0.41095582,0.32310894,0.037878968,0.046479277,0.019002983,0.3230769,0.42756185,0.7707153,0.47959185,115
6.0,0.46490717,0.0031101934,0.26738212,0.21209686,0.03584401,0.094491445,0.014010992,0.56923074,0.2402827,0.21753722,0.47959185,116
6.0,0.4200397,0.005252293,0.4360089,0.32167837,0.037415933,0.04930735,0.018594233,0.2923077,0.4452297,0.77805746,0.4489796,117
6.0,0.4077556,0.0032533335,0.3356656,0.19988057,0.046679243,0.109010376,0.01481409,0.44615385,0.18374558,0.13866162,0.5,118
6.0,0.40999374,0.0047703926,0.4442988,0.32532698,0.03460486,0.029580059,0.022502061,0.3230769,0.40636045,0.79106355,0.47959185,119
6.0,0.40441602,0.004631996,0.3356749,0.323268,0.036703166,0.04125397,0.020226179,0.3230769,0.42756185,0.77658904,0.5102041,120
6.0,0.37444952,0.0012450936,0.20059347,0.21330895,0.037351787,0.09412125,0.012801991,0.6,0.19787987,0.19299349,0.36734694,121
6.0,0.43537837,0.002633303,0.25154287,0.20635775,0.039162204,0.11199296,0.01461341,0.46153846,0.19787987,0.13320747,0.46938777,122
6.0,0.42745227,0.0024135613,0.39798826,0.32290497,0.036795165,0.04263598,0.020275865,0.3230769,0.44876325,0.7488987,0.46938777,123
6.0,0.44431537,0.001893885,,0.23402704,0.04057154,0.14437957,0.011989123,0.47692305,0.18021202,0.12418711,0.41836736,124
6.0,0.39840293,1.4152704e-07,0.38209483,0.3230203,0.035489686,0.036987957,0.02165361,0.3230769,0.44876325,0.7008601,0.46938777,125
6.0,0.40274018,0.0073465146,0.27913564,0.32968432,0.035074007,0.035056442,0.022865465,0.3538462,0.3992933,0.7304384,0.3877551,126
6.0,0.44779888,0.0015837281,0.2482488,0.19220544,0.03692968,0.117993124,0.011358793,0.49230766,0.18021202,0.15040906,0.33673468,127
6.0,0.42264706,0.0023374434,0.22850432,0.20725098,0.03987851,0.115958214,0.014281279,0.46153846,0.16254418,0.102580234,0.46938777,128
6.0,0.3972212,0.006311424,0.40004748,0.3237615,0.034520682,0.030932,0.02265482,0.2923077,0.39575973,0.7604363,0.46938777,129
6.0,0.4451458,0.0037495838,0.31082308,0.21028641,0.03703714,0.09913119,0.013060244,0.5538461,0.23674911,0.2152297,0.45918366,130
6.0,0.4431537,0.0020894913,0.32058617,0.22066931,0.036285676,0.10488232,0.01380023,0.53846157,0.20494701,0.13845186,0.3469388,131
,,0.002251626,,0.32841167,0.11823981,0.18894616,0.050602447,0.3538462,0.33215547,0.42311728,0.5714286,132
6.0,0.39819112,0.007131342,0.25886625,0.3256979,0.035324596,0.030689673,0.023389423,0.24615383,0.37455833,0.83658487,0.64285713,133
6.0,0.4034803,0.0059822113,0.36524025,0.32426572,0.03490669,0.030907482,0.022966435,0.24615383,0.39575973,0.79525906,0.46938777,134
